,RHY,RHR,RHP,RKN,RAP,RAR,LHY,LHR,LHP,LKN,LAP,LAR,RSP,RSR,RSY,REB,RWY,RWR,RWP,LSP,LSR,LSY,LEB,LWY,LWR,LWP,NKY,NK1,NK2,WST,RF1,RF2,RF3,RF4,RF5,LF1,LF2,LF3,LF4,LF5
,,,-0.880000,+0.052200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.051100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
+4.000000,,,-0.880000,+0.050000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.049400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.048800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.048200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.047600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.047000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.046400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.045800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.045200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.044600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.044000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.043400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.042800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.042200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.041600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.041000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.040400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.039800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.039200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.038600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.038000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.037400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.036800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.036200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.035600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.035000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.034400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.033800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.033200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.032600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.032000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.031400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.030800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.030200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.029600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.029000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.028400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.027800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.027200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.026600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.026000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.025400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.024800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.024200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.023600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.023000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.022400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.021800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.021200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.020600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.020000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.019400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.018800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.018200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.017600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.017000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.016400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.015800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.015200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.014600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.014000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.013400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.012800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.012200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.011600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.011000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.010400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.009800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.009200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.008600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.008000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.007400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.006800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.006200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.005600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.005000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.004400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.003800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.003200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.002600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.002000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.001400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.000800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,+0.000200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.000400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.001000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.001600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.002200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.002800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.003400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.004000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.004600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.005200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.005800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.006400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.007000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.007600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.008200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.008800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.009400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.010000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.010600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.011200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.011800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.012400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.013000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.013600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.014200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.014800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.015400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.016000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.016600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.017200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.017800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.018400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.019000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.019600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.020200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.020800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.021400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.022000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.022600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.023200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.023800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.024400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.025000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.025600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.026200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.026800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.027400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.028000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.028600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.029200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.029800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.030400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.031000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.031600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.032200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.032800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.033400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.034000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.034600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.035200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.035800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.036400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.037000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.037600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.038200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.038800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.039400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.040000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.040600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.041200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.041800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.042400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.043000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.043600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.044200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.044800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.045400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.046000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.046600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.047200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.047800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.048400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.049000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.049600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.050200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.050800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.051400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.052000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.052600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.053200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.053800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.054400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.055000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.055600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.056200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.056800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.057400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.058000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.058600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.059200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.059800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.060400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.061000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.061600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.062200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.062800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.063400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.064000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.064600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.065200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.065800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.066400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.067000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.067600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.068200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.068800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.880000,-0.069400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
+5.000000,,,-0.880000,-0.070000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
